Unnamed: 0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	mean
Keratinocytes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004966666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01371192393736018
MEP	1.0	0.33362	0.0396333333333333	1.0	0.0030999999999999	0.486783333333333	1.0	0.1044	1.0	0.04994	1.0	0.20721	0.486783333333333	0.15156	1.0	1.0	0.165833333333333	0.17468	0.126933333333333	0.171536666666667	0.0003566666666666	1.0	0.0434966666666666	1.0	0.0495233333333334	0.0935966666666667	0.297953333333333	0.164296666666667	0.122506666666667	0.249946666666667	1.0	1.0	1.0	1.0	0.126933333333333	0.0	1.0	0.0867966666666666	1.0	1.0	0.0158333333333334	1.0	1.0	0.0012066666666666	1.0	0.0	1.0	0.07689	0.0	0.07262	0.33362	0.186956666666667	0.0432266666666666	1.0	1.0	1.0	0.184166666666667	0.184696666666667	0.12467	1.0	0.103763333333333	1.0	0.203373333333333	0.228126666666667	0.0110033333333334	0.0	1.0	0.253863333333333	0.0444133333333333	0.403483333333333	0.01054	0.237826666666667	1.0	0.0831033333333333	1.0	1.0	0.01969	0.0	1.0	0.277543333333333	0.22127	1.0	1.0	1.0	0.0	1.0	0.0697233333333334	0.14983	0.04887	0.20027	0.0652866666666667	0.184696666666667	0.0	0.0	0.0154	1.0	0.0985066666666666	1.0	0.0190366666666667	1.0	0.0821566666666667	0.0473633333333333	0.0	1.0	0.0588833333333333	0.07343	0.764783333333333	1.0	1.0	1.0	1.0	0.0612633333333333	1.0	1.0	1.0	0.11591	0.0521033333333333	1.0	0.0	0.101493333333333	0.18755	0.0	0.0645566666666667	0.0	1.0	1.0	1.0	1.0	0.0095466666666667	0.0	0.0702766666666667	0.14145	1.0	0.0340266666666666	1.0	1.0	0.163123333333333	1.0	0.764783333333333	1.0	0.0461633333333333	0.0934	0.4273	0.0216533333333333	1.0	0.03077	1.0	1.0	0.611306666666667	0.46935718120805375
MPP	0.124273333333333	0.47108	0.971026666666667	0.771656666666667	1.0	0.681303333333333	1.0	0.566416666666667	0.665556666666667	0.451363333333333	0.988566666666667	0.60657	0.532406666666667	0.48859	0.738736666666667	0.0201033333333334	0.535833333333333	0.343623333333333	0.94957	0.294176666666667	0.735463333333333	0.0	0.375353333333333	0.48859	0.165043333333333	0.74354	0.70695	0.644336666666667	0.0121166666666667	1.0	0.220056666666667	0.101043333333333	1.0	1.0	1.0	0.754923333333333	1.0	1.0	0.789053333333333	0.40412	0.93012	0.151353333333333	0.976336666666667	0.0	0.86717	0.757446666666667	0.946436666666667	0.233203333333333	0.642783333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.914043333333333	1.0	0.585316666666667	0.0	0.664796666666667	0.346713333333333	1.0	0.384236666666667	0.896633333333333	0.285793333333333	0.9373	0.62393	0.18873	1.0	0.324603333333333	1.0	1.0	0.506303333333333	1.0	0.914906666666667	0.0531466666666667	0.337293333333333	0.738736666666667	0.669536666666667	0.21292	0.935743333333333	0.89331	0.596896666666667	0.748573333333333	0.26459	0.200236666666667	1.0	0.740353333333333	0.725613333333333	1.0	0.394906666666667	1.0	0.146436666666667	0.711613333333333	0.0015133333333333	1.0	0.866296666666667	0.933363333333333	1.0	0.768216666666667	0.262213333333333	0.285793333333333	0.209366666666667	1.0	0.153903333333333	0.902473333333333	0.998926666666667	1.0	0.09899	0.11635	0.3142	1.0	0.919613333333333	1.0	0.728946666666667	0.470396666666667	0.05255	0.235443333333333	1.0	0.59184	0.363343333333333	0.415603333333333	0.381133333333333	0.83001	0.13614	0.81755	0.996523333333333	0.432373333333333	0.918726666666667	0.196223333333333	0.697373333333333	0.48013	0.0908666666666667	0.638883333333333	1.0	0.52804	1.0	0.886036666666667	0.07848	0.7093	1.0	0.438426666666667	0.768216666666667	0.458956666666667	0.08967	1.0	0.789053333333333	0.57657	0.6336747203579419
MSC	0.15877	0.0	0.0	0.323023333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0159666666666667	0.0	0.0	0.0	0.389233333333333	0.0	0.0843966666666667	0.0	0.0	0.203366666666667	0.0	1.0	0.08683	0.0193866666666667	0.295266666666667	0.0	0.0	0.12329	0.0	0.0439833333333334	0.0021233333333333	0.0	0.246713333333333	0.0350733333333333	0.0	0.155373333333333	0.0021233333333333	0.0186666666666667	0.0777066666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019433333333333	0.0	0.0	0.0	0.0	0.05335	0.0	0.0526266666666667	0.0	0.0147033333333333	0.0	0.242513333333333	0.0	0.0	0.0	0.0	0.0271966666666666	0.0348966666666667	0.0	0.9083	0.0	0.0	0.291116666666667	0.0	0.0	0.04617	0.207623333333333	0.0	1.0	0.0	0.00092	0.0	0.0227000000000001	0.00348	0.0	1.0	0.0	0.0	0.0	0.0619833333333333	0.0	0.0	0.0	0.0	0.0	0.32176	0.0253266666666667	0.41415	0.0	0.0	0.0	0.0	0.0	0.25212	0.0	0.0	0.272886666666667	0.0	1.0	0.0	0.0190833333333333	0.0	0.756323333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0021233333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.125026666666667	0.194693333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304633333333333	0.0	1.33333333333097e-05	0.103683333333333	0.469056666666667	0.0	0.0	0.0	0.0	0.329683333333333	0.0	0.0046766666666666	0.132723333333333	0.0260666666666667	0.08544078299776285
Macrophages	0.700166666666667	0.0306466666666667	0.0038333333333333	0.04841	0.0010466666666666	0.0223866666666667	0.0313766666666667	0.06729	0.331023333333333	0.02977	0.0136733333333333	0.368256666666667	0.0454233333333334	0.0653533333333334	0.11842	0.122886666666667	0.0456166666666666	0.16208	0.22556	0.0756	0.357153333333333	0.0494366666666667	1.0	0.0002999999999999	0.0274433333333334	0.06016	0.0025666666666667	0.28061	0.0	0.158083333333333	0.0	0.0418466666666667	1.0	0.49436	0.0630500000000001	1.0	0.15186	0.428996666666667	0.0018866666666667	0.0279633333333333	0.357153333333333	0.0017	0.0353599999999999	0.0003499999999999	0.0448966666666667	0.101233333333333	0.83672	0.02861	1.0	0.0	0.06016	0.37388	0.101233333333333	1.0	0.07173	0.47853	0.0124466666666667	0.286196666666667	0.0	0.0060266666666666	0.0771633333333334	0.0172233333333334	0.0416933333333334	9.99999999995449e-06	0.390476666666667	0.0098266666666666	0.05984	0.144953333333333	0.00577	0.0630500000000001	0.0	0.0694066666666666	0.29767	0.0266133333333334	0.0129133333333333	0.33276	0.366343333333333	0.231846666666667	0.58261	0.237346666666667	0.0055899999999999	0.0984366666666666	0.0454233333333334	0.0234633333333333	0.0570833333333334	0.680013333333333	0.0430166666666667	0.0336	0.0330733333333333	0.0367733333333333	0.408503333333333	0.0233366666666667	0.02557	5.33333333333497e-05	0.98291	0.0121166666666667	1.0	0.0046133333333333	0.02977	0.0740666666666666	0.0133933333333334	0.17384	0.0663766666666666	0.0494366666666667	0.608463333333333	0.105146666666667	0.02726	0.0316233333333333	0.0384933333333334	0.0	0.0325866666666667	0.0041166666666666	1.0	0.0794766666666666	0.121533333333333	0.01387	0.0238866666666666	0.04133	0.0	0.0313766666666667	0.01971	0.0175333333333333	0.0396866666666666	0.0447466666666667	0.0578233333333333	0.0176233333333333	0.02889	1.0	2.000000000002e-05	0.0092466666666666	0.246846666666667	0.420486666666667	0.85355	0.12497	0.0530833333333334	0.33794	0.136966666666667	1.0	1.0	0.02063	0.0027433333333333	0.435313333333333	0.191736666666667	0.895816666666667	0.23293	0.0003766666666666	0.921186666666667	0.366343333333333	0.0038333333333333	0.20119420581655476
Macrophages M1	0.85497	1.0	1.0	0.476073333333333	0.0037533333333333	0.839906666666667	0.0204166666666666	1.0	0.146003333333333	0.45452	0.0796966666666666	1.0	0.22084	1.0	1.0	0.311896666666667	1.0	1.0	0.54365	0.0247533333333333	1.0	0.0001366666666666	0.61576	0.0044333333333332	0.746666666666667	0.796033333333333	1.0	1.0	0.0	1.0	0.0	0.444006666666667	0.925086666666667	1.0	0.725903333333333	1.0	0.847403333333333	1.0	0.0766566666666667	0.185443333333333	0.197866666666667	0.342653333333333	1.0	0.11172	0.641083333333333	1.0	0.29139	0.38943	1.0	0.188473333333333	1.0	1.0	0.0315666666666666	1.0	0.311896666666667	1.0	0.967626666666667	0.941676666666667	0.07814	0.0001366666666666	1.0	0.503966666666667	0.252543333333333	0.04821	1.0	0.0465366666666667	0.0524833333333333	1.0	0.02688	0.409353333333333	0.0367266666666667	0.138563333333333	0.365716666666667	0.14093	0.256166666666667	0.679376666666667	0.0752233333333333	1.0	1.0	0.0506966666666666	0.0	0.699176666666667	0.59741	0.252543333333333	1.0	0.933436666666667	0.02446	0.591026666666667	1.0	0.83245	1.0	0.06445	0.42887	0.503966666666667	1.0	0.01481	0.43384	0.51528	1.0	0.893623333333333	0.10171	1.0	0.188473333333333	0.133743333333333	0.12684	0.39442	1.0	0.21428	0.672836666666667	0.00843	0.0125666666666666	0.0295766666666667	0.796033333333333	1.0	1.0	1.0	1.0	0.01951	0.0524833333333333	1.0	0.275293333333333	0.444006666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.423946666666667	1.0	1.0	1.0	0.634856666666667	0.03576	0.0250333333333334	1.0	0.23447	1.0	1.0	0.00636	1.0	1.0	0.409353333333333	1.0	0.1565	0.0080333333333333	1.0	1.0	0.03884	0.5714747874720355
Macrophages M2	0.0158733333333333	0.0	0.0	0.239826666666667	0.0	0.0	0.0563033333333334	0.00263	0.410993333333333	0.0	0.0	4.99999999999945e-05	4.99999999999945e-05	0.0	0.0	0.0009099999999999	0.0	0.0010533333333333	0.0065199999999999	0.0	0.0	0.0013699999999999	0.899543333333333	0.0	8.33333333333242e-05	0.0021633333333332	0.0	0.00039	0.0	0.0	0.0	0.0	0.55272	0.0	0.0	0.07678	0.0076333333333333	0.0694666666666667	0.0	0.0	0.0054999999999999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.105353333333333	0.0	0.0	0.0004733333333333	0.0041799999999999	0.04156	0.0	0.0	0.0	0.0019766666666666	0.0	0.0136066666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.29012	0.0	0.0	0.052	0.0	0.0074233333333333	0.01563	0.0001299999999999	0.0	0.0109933333333333	0.283933333333333	0.0139899999999999	0.155406666666667	0.02948	0.0	0.0	0.0	0.0	0.0	0.326936666666667	0.0	0.0	0.0	0.0	0.451726666666667	0.0	0.0	0.0	0.02138	0.0012366666666666	1.0	0.0	0.0	0.0	0.0	0.0261866666666667	0.0	0.0	0.311123333333333	0.0218666666666667	0.0	0.0011533333333333	0.0086366666666666	0.0	0.133146666666667	0.0	1.0	0.0	0.0067333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0020733333333333	0.303473333333333	0.0	0.0109933333333333	0.273926666666667	0.06532	0.39878	0.0846833333333333	0.0	0.0	0.02882	0.0163266666666667	0.09644	0.0690366666666666	0.0	0.0419233333333333	0.03734	0.0343666666666667	0.06811910514541383
Mast cells	0.0	0.0	0.0887233333333334	0.0001866666666666	0.0943233333333333	0.00475	5.33333333333497e-05	0.0	0.0358133333333334	0.0	0.0026666666666667	0.0	0.0	0.0	0.0	0.0	0.324286666666667	2.99999999999745e-05	0.0	0.0100866666666667	0.0193766666666667	0.0	5.33333333333497e-05	0.0	0.0	0.0	2.66666666666193e-05	0.0	0.0	0.0	0.0243100000000001	0.0343633333333333	0.0175533333333333	0.0	0.0	0.0	0.00087	0.0	6.66666666671034e-06	0.0	0.04579	0.0	0.0	1.0	0.0	0.0019233333333333	0.0005399999999999	0.0474633333333333	0.0059966666666666	0.0018433333333333	0.0	0.0483033333333334	0.620353333333333	0.0	0.0	0.0	0.0	0.0	0.0038799999999999	0.01537	0.0	0.0	0.0002333333333333	0.0211366666666667	0.0	0.0602833333333334	0.118643333333333	0.00497	0.0	0.0142533333333333	0.242803333333333	0.229146666666667	0.0025833333333333	0.0	0.0	0.00058	0.0259133333333333	0.0	0.0	0.0	0.0098399999999999	0.0	0.0	6.66666666671034e-06	0.0	0.0	1.0	1.0	0.0	0.0	0.00497	0.00824	0.0	0.0004033333333333	0.0	0.0259133333333333	0.09236	0.0	0.03953	0.0402400000000001	0.0	0.0	1.0	0.03647	0.0	0.0	0.0	0.0193766666666667	0.0	0.0020299999999999	0.0	0.0216033333333333	0.0449766666666667	0.0006933333333333	0.0	0.0	0.0016466666666666	0.0	0.129196666666667	0.0	0.0034966666666667	0.01578	0.0073299999999999	0.19159	0.0	0.0	0.0	0.0801500000000001	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00824	0.0232166666666667	0.0	0.0	0.0	0.0	0.0006199999999999	0.0	0.0	0.0	0.0	0.34719	0.0	0.0818133333333333	0.05641888143176733
Megakaryocytes	0.01289	0.0431533333333334	0.0061366666666666	0.0197166666666667	0.798963333333333	0.0078533333333333	0.04947	0.0161133333333333	0.0	0.0621066666666666	0.0	0.0013966666666667	0.0263766666666667	0.0010266666666666	0.0	0.0	0.0218466666666667	0.07662	0.132416666666667	0.03522	0.0423033333333334	0.0200233333333333	0.0059099999999999	0.0305266666666667	1.0	0.0336533333333333	0.0002933333333333	0.0	0.34789	0.00277	0.0104033333333333	0.0	0.0	0.0018666666666666	1.0	0.105393333333333	0.0	0.496916666666667	0.0	0.0	0.15504	0.0044866666666666	0.00034	0.232793333333333	0.0	0.122316666666667	0.0	0.0131433333333333	0.0779633333333334	0.0277733333333333	0.100973333333333	0.0	0.00014	0.0101133333333333	0.0	0.660586666666667	0.0025933333333333	0.0164966666666667	0.0	0.0005199999999999	0.0	0.0	0.0	0.0105133333333334	0.02107	0.219596666666667	0.0	0.0808333333333333	0.100413333333333	0.0	0.0052366666666666	0.0001999999999999	0.0005199999999999	0.00426	0.0	0.03522	0.356523333333333	0.03004	0.0028533333333333	0.00439	0.740036666666667	0.0	0.0	0.0	0.0223666666666666	0.202896666666667	0.0034633333333333	0.0556533333333333	0.00539	0.0	0.15212	0.0	0.0374100000000001	0.563593333333333	0.0001366666666666	0.0220166666666667	0.0206033333333333	0.0010033333333333	0.466466666666667	0.0311733333333334	0.0041866666666666	0.105393333333333	0.0	0.0	0.0570233333333333	1.0	0.0054266666666666	0.0	0.0078533333333333	0.0	0.09478	0.0491666666666667	0.00492	0.0	0.0176833333333334	2.66666666666193e-05	0.0	0.0003033333333333	0.15212	0.35498	0.0041866666666666	0.222713333333333	2.33333333333752e-05	0.0712733333333333	0.0	0.0101933333333334	0.03304	0.0	0.10379	0.0332166666666667	0.00099	0.0213866666666667	0.0	0.0535333333333333	0.0	0.00395	0.567253333333333	0.0007633333333333	0.0	0.0	0.0013266666666667	0.0	0.0531466666666667	0.0052366666666666	0.0072766666666667	0.135156666666667	0.0	0.0	0.108396666666667	0.0826929753914989
Melanocytes	0.41543	0.678493333333333	0.0	0.0	0.12832	0.06632	0.499226666666667	0.0	0.07535	0.02493	1.0	0.632233333333333	0.0	0.0	0.0	0.0	0.0026266666666666	0.181526666666667	0.0	0.0	0.0	0.76357	0.0	0.0	0.12832	3.33333333333297e-05	0.0151166666666667	0.01822	0.0	0.0	0.0	0.0	0.59636	0.0	0.0	0.95296	0.154983333333333	1.0	0.0	0.758836666666667	0.0067633333333333	0.979056666666667	0.0	0.0	0.05718	0.0	0.162546666666667	0.102393333333333	0.0	0.0071333333333333	0.0	0.0109633333333333	0.0	0.0040799999999999	0.484326666666667	0.535063333333333	0.0	0.0	0.08202	0.979056666666667	0.216403333333333	0.514836666666667	0.0294466666666666	0.0139866666666667	0.0	1.0	0.322603333333333	0.0	0.0005733333333333	0.0837599999999999	0.0	0.0	0.70378	0.18452	0.45453	0.0649766666666667	0.11067	0.0327433333333333	0.0139866666666667	0.0379933333333333	0.0	0.0	0.234516666666667	0.209596666666667	0.0388833333333334	0.0379933333333333	0.0286766666666667	1.0	0.0	0.212963333333333	0.116943333333333	0.0	0.0	0.0636466666666666	0.0397566666666667	0.43508	0.0020733333333333	0.0139866666666667	0.0	0.0003433333333333	0.0352666666666667	0.0	0.0	0.112746666666667	0.0	1.0	0.0	0.08901	0.01245	0.917296666666667	0.0214033333333333	0.28902	0.280723333333333	0.0	0.0	0.116943333333333	0.0019066666666666	0.855533333333333	0.0	0.992756666666667	0.0	0.0	0.18452	0.881116666666667	0.322603333333333	0.0	0.0	0.00305	0.893636666666667	0.545303333333333	0.0	4.000000000004e-05	0.792116666666667	0.01822	0.130643333333333	0.0015466666666667	0.0028066666666666	0.01245	0.0	0.0525433333333334	0.0352666666666667	0.28496	0.637423333333333	0.391553333333333	0.0067633333333333	0.0	0.0271766666666666	0.0	1.0	0.19242621923937356
Memory B-cells	0.0899933333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.19969	1.0	0.0	0.16642	0.0083233333333333	1.0	1.0	0.83979	1.0	6.66666666671034e-06	1.0	1.0	3.66666666666848e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0001133333333332	1.0	1.0	1.0	0.373826666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.159613333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.08594	1.0	1.0	1.0	1.0	1.0	0.29104	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.60748	1.0	1.0	1.0	1.0	1.0	9.99999999995449e-06	6.66666666666593e-05	1.0	1.0	1.0	1.0	1.0	1.0	2.33333333333752e-05	1.0	1.0	1.0	0.747043333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0008066666666666	1.0	1.0	1.0	1.0	1.0	0.130183333333333	1.0	1.0	1.0	0.8637611185682326
Mesangial cells	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0004333333333332	0.0	0.0	0.0	0.0466566666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40446	0.0	0.0	0.0	0.0	0.0	0.0364433333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66666666667048e-05	0.00033	0.0	0.0	0.0	0.0	0.0	0.24396	0.0	0.0	0.0	0.205503333333333	0.0	0.0	0.0	0.0519066666666667	0.0	0.0	0.0	0.0004333333333332	0.0	0.0	0.0	0.0	9.99999999995449e-06	2.66666666666193e-05	0.0	0.0	0.0407966666666667	0.0	0.0	0.0	0.0	0.0	0.0	4.33333333332842e-05	0.0	0.0	0.0	0.0307933333333333	0.0	0.0008233333333332	0.0	1.0	0.0	0.0030333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.737333333333333	0.0	1.0	0.117463333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.564556666666667	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.00017	0.0	0.0	0.26373	0.0	0.0	0.0	0.12501	1.0	0.0	0.0129933333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.141456666666667	0.0	0.0	1.0	0.0	0.0	0.0	0.08393727069351231
Monocytes	1.0	1.0	0.261906666666667	1.0	1.0	1.0	0.31196	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.755016666666667	0.33549	1.0	1.0	1.0	1.0	1.0	0.282923333333333	1.0	1.0	1.0	1.0	1.0	1.0	0.212446666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.237536666666667	0.0629133333333334	0.254	1.0	1.0	1.0	0.66581	0.16697	1.0	1.0	0.322006666666667	1.0	0.30161	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.48397	1.0	1.0	0.215503333333333	0.13733	1.0	1.0	1.0	1.0	0.199893333333333	1.0	0.201513333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47146	0.553126666666667	1.0	1.0	0.100616666666667	0.26914	1.0	0.646256666666667	0.16274	1.0	1.0	1.0	1.0	0.192926666666667	1.0	0.0	1.0	0.519436666666667	1.0	0.143446666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.93661	1.0	0.530803333333333	0.104883333333333	0.583973333333333	0.250423333333333	1.0	1.0	1.0	1.0	1.0	0.36366	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.615556666666667	1.0	0.47646	1.0	1.0	1.0	0.217443333333333	1.0	1.0	1.0	1.0	0.135183333333333	1.0	1.0	1.0	1.0	0.24066	0.196126666666667	1.0	1.0	0.14769	0.8138753243847874
Myocytes	0.206786666666667	0.391313333333333	0.34655	0.0730433333333333	1.0	1.0	1.0	0.515513333333333	0.227686666666667	1.0	0.206786666666667	0.0	1.0	0.407736666666667	0.0009833333333333	0.11692	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.272316666666667	1.0	0.08129	1.0	0.0009833333333333	1.0	1.0	0.04473	0.0	0.515513333333333	0.391313333333333	0.458183333333333	0.0	1.0	1.0	1.0	0.71044	0.266576666666667	1.0	1.0	1.0	0.15972	1.0	1.0	1.0	1.0	0.0053499999999999	1.0	1.0	0.12733	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.913326666666667	1.0	0.223353333333333	0.0976566666666666	1.0	0.0	1.0	1.0	1.0	0.0870066666666667	0.0	1.0	1.0	1.0	0.0089433333333333	0.149003333333333	1.0	0.467133333333333	0.21105	1.0	1.0	0.0003266666666666	1.0	1.0	1.0	0.20278	0.162343333333333	1.0	0.27774	1.0	0.0173433333333334	1.0	1.0	0.0	1.0	0.0	0.899603333333333	1.0	1.0	1.0	1.0	0.467133333333333	0.0	1.0	0.121016666666667	1.0	1.0	1.0	1.0	0.168203333333333	0.10257	0.129583333333333	1.0	1.0	1.0	0.1991	1.0	1.0	1.0	1.0	0.0	0.27774	0.0188199999999999	0.0	0.0	1.0	0.07728	0.0094766666666666	0.0	1.0	1.0	0.0	1.0	1.0	0.01669	1.0	1.0	0.107693333333333	1.0	0.11692	0.0	0.816396666666667	0.251243333333333	0.21498	1.0	0.6130169351230425
NK cells	0.12443	0.464563333333333	1.0	1.0	1.0	1.0	1.0	0.630196666666667	1.0	1.0	1.0	1.0	1.0	0.35486	0.64144	0.597063333333333	1.0	0.489286666666667	1.0	1.0	1.0	0.33801	1.0	0.380173333333333	0.0072433333333333	1.0	1.0	0.84138	0.9393	0.59044	1.0	1.0	1.0	1.0	0.50029	1.0	1.0	0.40242	0.942333333333333	1.0	1.0	0.8752	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.783493333333333	0.955546666666667	1.0	1.0	1.0	0.611373333333333	0.792313333333333	0.693556666666667	0.41726	1.0	0.122226666666667	1.0	0.44383	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.49151	1.0	1.0	1.0	1.0	0.44577	1.0	1.0	1.0	0.49914	1.0	0.873013333333333	0.698256666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.91937	1.0	0.35913	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.11191	0.34707	1.0	0.603486666666667	1.0	1.0	1.0	1.0	1.0	0.419153333333333	0.864203333333333	1.0	1.0	1.0	0.617966666666667	1.0	1.0	1.0	1.0	0.5302	0.723243333333333	1.0	1.0	0.764453333333333	1.0	1.0	0.593013333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.343056666666667	1.0	1.0	1.0	1.0	0.215626666666667	1.0	0.4817	1.0	0.8646946532438478
